Rented_Bike_Count,Hour,Temperature°C,Humidity%,Wind_speed_m_s,Visibility_10m,Rainfallmm,Snowfall_cm,Seasons,Holiday,year,month,weekday
248,21,-0.4,74,0.6,1065,0.0,0.8,3,0,2017,12,3
998,10,23.7,59,1.7,2000,0.0,0.0,1,0,2018,7,4
1464,21,12.1,67,1.0,1977,0.0,0.0,2,0,2018,10,2
467,12,21.7,96,0.8,1773,1.5,0.0,0,0,2018,5,3
822,12,32.6,51,2.1,800,0.0,0.0,1,0,2018,7,4
309,8,27.5,95,0.7,404,1.6,0.0,1,0,2018,8,6
119,3,-4.0,44,1.0,2000,0.0,0.0,3,1,2018,1,0
1033,17,39.0,41,2.6,1881,0.0,0.0,1,0,2018,8,2
218,1,1.5,92,0.4,227,0.0,0.9,3,0,2017,12,3
436,7,11.4,0,1.4,2000,0.0,0.0,0,0,2018,5,5
770,0,17.3,55,0.7,1741,0.0,0.0,0,0,2018,5,0
1310,17,34.8,49,3.0,1866,0.0,0.0,1,0,2018,7,0
184,10,-10.5,45,3.3,1855,0.0,0.0,3,0,2017,12,1
258,5,28.3,83,1.7,969,0.0,0.0,1,0,2018,8,0
178,2,-3.7,42,0.9,2000,0.0,0.0,3,1,2018,1,0
1473,16,28.5,42,3.1,1622,0.0,0.0,1,0,2018,6,3
1188,13,20.1,36,1.1,1933,0.0,0.0,0,0,2018,5,2
178,0,-1.4,58,1.0,1880,0.0,0.0,3,0,2017,12,1
162,4,9.0,87,0.6,972,0.0,0.0,2,0,2018,10,2
1042,23,17.4,49,1.2,2000,0.0,0.0,2,1,2018,9,1
1288,19,16.0,60,2.8,1436,0.0,0.0,0,0,2018,3,2
47,11,7.1,93,2.6,697,0.0,0.0,0,0,2018,4,3
835,10,24.6,70,1.2,1454,0.0,0.0,2,0,2018,9,3
374,7,0.7,44,0.8,1357,0.0,0.0,3,0,2018,1,0
796,0,12.2,59,1.2,1718,0.0,0.0,0,0,2018,5,5
1486,19,34.4,39,1.2,2000,0.0,0.0,1,0,2018,7,6
907,22,13.6,73,2.0,644,0.0,0.0,0,0,2018,3,2
2191,15,24.6,38,2.1,1478,0.0,0.0,0,0,2018,5,0
1846,15,19.8,29,2.0,1246,0.0,0.0,2,0,2018,10,5
278,3,27.6,69,0.9,2000,0.0,0.0,1,0,2018,8,1
1350,22,28.6,67,1.0,2000,0.0,0.0,1,1,2018,8,2
490,7,23.7,76,1.9,1281,0.0,0.0,1,0,2018,8,5
343,23,9.3,90,4.1,609,0.0,0.0,0,0,2018,3,3
1136,23,29.5,78,1.4,1469,0.0,0.0,1,0,2018,8,1
715,13,10.4,38,2.4,1959,0.0,0.0,0,0,2018,3,4
327,3,31.2,68,1.4,968,0.0,0.0,1,0,2018,8,4
1210,23,22.9,81,0.9,1550,0.0,0.0,2,0,2018,9,5
185,4,20.8,66,1.5,1719,0.0,0.0,2,0,2018,9,4
252,12,-4.1,28,3.8,1998,0.0,0.0,3,0,2017,12,5
227,1,3.9,69,1.7,485,0.0,0.0,3,0,2017,12,6
356,13,6.3,55,3.0,792,0.0,0.0,3,0,2018,1,5
2254,18,11.8,43,1.3,1995,0.0,0.0,2,0,2018,11,3
2353,19,31.0,31,1.5,2000,0.0,0.0,1,0,2018,8,4
30,6,-5.2,42,0.7,1980,0.0,0.0,3,1,2018,2,4
1161,15,18.0,40,3.0,1808,0.0,0.0,2,0,2018,10,2
1028,17,11.1,25,2.0,1765,0.0,0.0,0,0,2018,3,6
42,6,-6.4,59,0.6,887,0.0,0.0,3,0,2018,1,5
1292,16,26.9,55,3.9,1909,0.0,0.0,2,0,2018,9,3
2237,22,22.4,54,2.5,1778,0.0,0.0,1,0,2018,6,1
2198,18,19.1,31,3.0,958,0.0,0.0,0,0,2018,4,3
670,14,33.6,50,3.5,1993,0.0,0.0,1,0,2018,8,2
145,3,2.0,71,1.2,534,0.0,0.0,3,0,2018,2,5
70,8,8.3,97,0.6,152,0.0,0.0,0,0,2018,3,6
1856,17,31.2,56,3.4,1943,0.0,0.0,1,0,2018,7,2
82,21,9.4,94,2.1,869,1.5,0.0,0,0,2018,4,0
269,1,0.3,63,0.7,760,0.0,0.0,3,0,2017,12,4
1384,18,4.7,34,1.9,1661,0.0,0.0,2,0,2018,11,4
144,1,16.6,57,1.5,2000,0.0,0.0,2,0,2018,10,2
151,4,3.0,26,1.6,2000,0.0,0.0,2,0,2018,11,5
1672,23,20.0,79,1.4,510,0.0,0.0,1,0,2018,6,4
1162,23,16.9,84,0.9,2000,0.0,0.0,2,0,2018,10,5
597,1,3.4,76,0.5,909,0.0,0.0,2,0,2018,11,5
1075,0,23.2,83,0.5,1887,0.0,0.0,2,0,2018,9,5
185,5,28.5,57,0.9,2000,0.1,0.0,1,0,2018,8,3
700,16,34.5,49,4.0,1925,0.0,0.0,1,0,2018,8,5
1820,8,29.9,59,0.8,1727,0.0,0.0,1,0,2018,7,1
279,7,1.5,86,1.1,189,0.0,0.0,3,0,2018,1,3
389,7,14.2,81,0.3,1991,0.0,0.0,0,0,2018,5,0
139,3,1.3,80,0.6,705,0.0,0.0,0,0,2018,3,5
6,5,9.2,95,2.3,404,2.5,0.0,0,0,2018,4,0
1195,9,23.4,59,3.0,1974,0.0,0.0,2,0,2018,9,2
397,17,-2.1,37,1.4,1591,0.0,0.0,3,0,2018,1,3
216,21,1.7,27,3.1,1734,0.0,0.0,3,0,2018,2,2
985,9,27.6,62,1.5,1043,0.0,0.0,1,0,2018,7,3
42,4,-7.2,34,3.0,2000,0.0,0.0,3,0,2017,12,1
2328,19,28.2,72,1.6,1745,0.0,0.0,1,0,2018,7,2
148,4,6.8,65,1.1,2000,0.0,0.0,2,0,2018,10,6
1143,0,26.0,82,1.9,1674,0.0,0.0,1,0,2018,7,6
1031,19,14.3,37,3.1,1247,0.0,0.0,0,0,2018,3,0
1459,22,17.7,78,0.3,2000,0.0,0.0,2,0,2018,10,5
195,16,-3.7,25,2.6,1839,0.0,0.0,3,0,2018,1,5
178,0,-4.6,38,0.1,1551,0.0,0.0,3,0,2018,2,4
1808,20,33.2,51,1.0,2000,0.0,0.0,1,0,2018,8,2
223,7,5.8,83,1.1,733,0.0,0.0,0,0,2018,4,6
66,5,-7.6,49,1.3,2000,0.0,0.0,3,0,2018,1,3
152,8,19.7,98,0.5,1958,13.5,0.0,0,0,2018,5,3
1020,21,8.8,37,3.8,1750,0.0,0.0,2,0,2018,11,1
224,3,9.6,66,0.9,1685,0.0,0.0,0,0,2018,5,4
864,23,13.2,68,1.8,2000,0.0,0.0,0,0,2018,5,4
1767,22,28.8,76,2.8,1231,0.0,0.0,1,0,2018,7,2
1445,14,28.0,46,3.6,1401,0.0,0.0,1,0,2018,6,5
133,3,4.8,65,0.8,1179,0.0,0.0,2,0,2018,11,0
1753,17,18.7,21,2.5,1871,0.0,0.0,0,0,2018,4,0
1614,19,11.1,43,2.0,2000,0.0,0.0,2,0,2018,10,3
43,10,7.7,94,1.0,685,1.5,0.0,0,0,2018,4,5
1872,20,20.9,34,1.4,2000,0.0,0.0,0,0,2018,5,5
866,9,30.5,53,1.6,2000,0.0,0.0,1,0,2018,7,0
1769,19,15.3,53,2.4,2000,0.0,0.0,2,0,2018,10,4
711,20,8.2,53,0.6,1621,0.0,0.0,2,0,2018,11,6
537,0,11.7,77,1.3,588,0.0,0.0,0,0,2018,3,5
420,19,2.6,85,1.2,797,0.0,3.3,2,0,2018,11,5
1662,14,28.2,29,2.0,2000,0.0,0.0,2,0,2018,9,6
199,20,24.1,94,4.5,214,0.5,0.0,1,0,2018,6,1
494,10,6.3,39,2.8,2000,0.0,0.0,0,0,2018,4,6
373,7,-3.7,64,0.7,1891,0.0,0.0,3,0,2018,2,3
78,3,-3.2,78,0.0,1808,0.2,0.4,3,0,2017,12,2
65,11,13.9,98,1.4,296,0.0,0.0,0,0,2018,3,3
134,10,-2.1,72,1.7,489,0.0,0.0,3,0,2018,1,6
301,14,4.4,42,2.3,719,0.0,0.0,3,0,2018,1,3
733,10,4.7,47,1.2,1788,0.0,0.0,2,0,2018,11,5
460,1,22.0,96,0.1,387,0.1,0.0,1,0,2018,6,4
2033,19,24.1,56,2.5,2000,0.0,0.0,2,0,2018,9,6
449,12,1.7,23,1.4,2000,0.0,0.0,3,0,2017,12,4
788,7,6.5,85,0.8,536,0.0,0.0,2,0,2018,11,2
72,4,-3.0,51,3.2,2000,0.0,0.0,3,1,2017,12,0
758,13,9.8,70,1.7,360,0.0,0.0,2,0,2018,11,6
739,1,8.5,70,0.2,1856,0.0,0.0,2,0,2018,10,5
1290,20,12.5,31,3.8,1746,0.0,0.0,0,0,2018,4,1
390,8,-5.2,58,2.2,1594,0.0,2.5,3,0,2017,12,1
432,1,10.0,23,0.7,2000,0.0,0.0,0,0,2018,4,4
975,11,22.8,66,2.7,1270,0.0,0.0,0,0,2018,5,2
208,7,0.9,78,1.1,535,0.0,0.0,0,0,2018,3,5
1126,16,11.8,66,3.0,687,0.0,0.0,2,0,2018,11,4
103,7,20.8,98,0.5,299,2.0,0.0,1,0,2018,8,0
285,10,6.5,53,2.0,518,0.0,0.0,3,0,2018,2,2
121,9,-4.3,39,0.7,1973,0.0,0.0,3,1,2018,1,0
1616,7,19.9,72,0.6,840,0.0,0.0,1,0,2018,6,1
273,22,-3.4,33,2.4,2000,0.0,0.0,3,0,2018,1,1
1280,20,19.1,84,1.7,2000,0.0,0.0,1,0,2018,6,0
184,3,10.3,68,0.7,887,0.0,0.0,0,0,2018,3,4
1975,8,7.2,80,0.8,515,0.0,0.0,2,0,2018,11,0
72,20,-1.5,91,1.7,270,0.0,3.3,3,0,2018,1,1
491,7,25.3,71,0.4,1226,0.0,0.0,1,0,2018,7,5
223,16,21.8,97,1.8,206,0.0,0.0,0,0,2018,5,2
465,13,8.3,51,2.0,2000,0.0,0.0,0,0,2018,3,0
1635,16,26.6,54,2.3,2000,0.0,0.0,1,0,2018,7,4
628,9,10.1,77,0.0,350,0.0,0.0,2,0,2018,11,5
58,11,0.9,92,0.9,137,0.0,3.9,3,0,2017,12,6
1121,9,19.5,44,1.3,995,0.0,0.0,0,0,2018,5,4
702,10,20.6,24,2.0,950,0.0,0.0,0,0,2018,4,5
764,1,22.8,84,0.9,827,0.0,0.0,2,0,2018,9,6
57,5,23.8,86,3.6,420,1.0,0.0,1,0,2018,8,1
1235,15,29.9,36,3.3,1866,0.0,0.0,1,0,2018,6,4
59,4,15.0,97,1.4,1827,0.0,0.0,0,0,2018,5,2
1158,14,27.5,47,2.7,990,0.0,0.0,1,0,2018,6,2
708,1,26.9,84,0.2,1061,0.0,0.0,1,0,2018,8,4
2128,14,22.8,39,2.6,1983,0.0,0.0,0,0,2018,5,5
359,6,14.9,81,0.4,580,0.0,0.0,0,0,2018,4,0
1288,15,21.8,76,1.4,2000,0.0,0.0,2,0,2018,9,4
583,10,4.4,23,1.6,1201,0.0,0.0,2,0,2018,11,2
110,6,-11.5,40,2.3,2000,0.0,0.0,3,0,2018,2,0
188,1,0.8,67,0.8,2000,0.0,0.0,0,0,2018,3,1
285,4,17.2,66,0.6,2000,0.0,0.0,2,0,2018,9,5
644,3,20.6,91,0.8,194,0.0,0.0,1,0,2018,6,6
42,3,-1.4,41,1.6,1870,0.0,0.0,3,0,2018,2,0
925,12,15.2,57,1.9,2000,0.0,0.0,0,0,2018,4,1
286,12,-0.8,38,1.0,1686,0.0,0.0,3,0,2017,12,3
466,2,28.5,79,1.2,1546,0.0,0.0,1,0,2018,8,3
656,6,17.0,63,1.3,2000,0.0,0.0,2,0,2018,9,2
292,5,25.0,78,0.3,1474,0.0,0.0,1,0,2018,7,5
374,10,3.6,37,1.3,2000,0.0,0.0,0,0,2018,3,2
141,10,20.1,98,1.2,885,2.0,0.0,0,0,2018,5,3
1220,7,12.3,84,3.2,1220,0.0,0.0,2,0,2018,10,2
304,17,21.9,97,3.2,207,0.5,0.0,0,0,2018,5,2
839,16,35.1,40,2.6,1989,0.0,0.0,1,0,2018,8,2
30,6,-7.8,35,1.9,2000,0.0,0.0,3,0,2018,1,6
81,11,13.0,70,5.0,989,0.0,0.0,2,0,2018,10,1
140,4,10.2,65,1.5,970,0.0,0.0,0,0,2018,4,4
322,11,6.1,66,1.9,2000,0.0,0.0,0,0,2018,3,0
1377,21,29.2,73,1.9,1933,0.0,0.0,1,0,2018,8,5
43,17,1.3,93,1.2,81,0.0,0.2,3,0,2018,1,0
214,21,-2.5,47,0.8,1495,0.0,0.0,3,0,2018,1,5
102,3,1.9,91,1.4,218,0.0,0.9,3,0,2017,12,3
149,3,5.2,82,0.8,190,0.0,0.0,3,1,2017,12,6
913,14,21.2,35,7.4,1992,0.0,0.0,0,0,2018,4,1
2253,8,21.4,70,1.5,1986,0.0,0.0,2,0,2018,9,4
2266,17,27.4,44,1.7,2000,0.0,0.0,1,0,2018,7,6
983,0,28.0,82,1.4,1221,0.0,0.0,1,0,2018,8,6
960,17,18.4,54,3.2,605,0.0,0.0,0,0,2018,3,1
294,0,7.1,59,1.7,2000,0.0,0.0,2,0,2018,10,2
1113,10,17.3,53,0.7,1406,0.0,0.0,2,1,2018,10,2
1049,7,5.0,67,1.0,1774,0.0,0.0,0,0,2018,4,0
665,8,-5.3,51,1.0,1319,0.0,0.0,3,0,2018,1,4
146,1,-8.4,40,1.6,2000,0.0,0.0,3,0,2017,12,6
247,5,16.6,0,0.9,1361,0.0,0.0,0,0,2018,5,0
938,11,26.5,64,1.8,1806,0.0,0.0,1,0,2018,6,3
842,15,36.8,36,1.0,2000,0.0,0.0,1,0,2018,8,2
848,0,11.2,62,0.0,1613,0.0,0.0,2,0,2018,10,6
58,4,-3.6,91,1.2,241,0.0,2.2,3,0,2017,12,3
365,9,0.1,33,0.8,1901,0.0,0.0,3,0,2018,1,0
1471,8,31.8,55,1.3,1537,0.0,0.0,1,0,2018,8,4
850,10,13.8,44,1.5,1953,0.0,0.0,2,0,2018,10,4
855,23,19.8,73,0.9,442,0.0,0.0,0,1,2018,5,1
589,2,18.1,57,0.3,2000,0.0,0.0,2,0,2018,9,6
2577,18,20.3,47,2.5,705,0.0,0.0,0,0,2018,4,4
1536,18,6.3,25,2.0,1653,0.0,0.0,2,0,2018,11,2
69,1,-7.9,52,3.7,1961,0.0,0.0,3,0,2018,2,0
200,10,-2.4,41,1.5,1905,0.0,0.0,3,0,2018,2,1
2055,21,25.3,55,1.4,2000,0.0,0.0,1,0,2018,7,6
656,6,23.8,71,1.2,2000,0.0,0.0,2,0,2018,9,0
1285,23,26.6,75,1.5,1996,0.0,0.0,1,0,2018,7,0
1047,17,6.0,29,2.1,1877,0.0,0.0,2,0,2018,11,4
1563,16,23.0,33,4.2,1880,0.0,0.0,0,0,2018,5,2
339,5,21.1,48,0.3,2000,0.0,0.0,1,0,2018,6,5
664,10,18.9,66,2.0,1298,0.0,0.0,0,0,2018,4,1
212,18,-5.3,28,3.5,2000,0.0,0.0,3,0,2017,12,5
1583,20,19.3,45,0.4,2000,0.0,0.0,2,1,2018,9,1
569,10,32.3,56,1.7,1625,0.0,0.0,1,0,2018,8,5
1177,9,11.8,55,0.7,1182,0.0,0.0,2,0,2018,10,1
811,10,13.0,63,0.9,854,0.0,0.0,2,0,2018,10,2
246,15,-1.9,17,5.0,2000,0.0,0.0,3,0,2017,12,1
425,3,24.0,59,0.6,2000,0.0,0.0,1,0,2018,8,6
219,17,-9.3,43,2.8,1900,0.0,0.0,3,0,2018,1,3
1396,14,29.8,23,3.6,1945,0.0,0.0,1,0,2018,6,5
1247,23,20.9,53,1.6,1712,0.0,0.0,0,0,2018,5,0
683,13,7.9,58,4.3,488,0.0,0.0,0,0,2018,4,4
1501,16,18.6,30,5.1,1891,0.0,0.0,0,0,2018,5,4
766,11,31.2,45,1.9,1810,0.0,0.0,1,0,2018,8,0
322,2,11.7,72,0.6,915,0.0,0.0,0,0,2018,4,6
1215,22,10.4,43,0.7,2000,0.0,0.0,0,0,2018,4,1
162,2,-6.8,58,0.4,1089,0.0,0.0,3,0,2017,12,4
989,1,20.2,57,0.4,1428,0.0,0.0,1,0,2018,6,5
653,1,9.8,68,1.7,2000,0.0,0.0,2,0,2018,10,4
166,0,-1.3,90,2.0,259,0.0,2.2,3,0,2017,12,3
167,19,-0.1,88,3.2,582,0.0,1.0,3,0,2018,1,0
382,17,2.0,25,2.3,1998,0.0,0.0,3,0,2018,2,4
191,12,-2.5,31,2.6,1778,0.0,2.3,3,0,2017,12,1
338,14,0.1,27,4.5,2000,0.0,0.0,3,0,2017,12,0
58,5,1.8,84,2.7,214,0.0,0.0,3,0,2018,2,5
1356,19,14.5,31,3.1,1558,0.0,0.0,0,0,2018,4,1
1085,13,27.4,30,2.0,1768,0.0,0.0,1,0,2018,6,0
2232,20,24.6,51,1.7,2000,0.0,0.0,1,0,2018,7,5
78,3,-5.2,48,0.7,1309,0.0,0.0,3,0,2018,2,4
931,23,21.7,96,0.3,293,0.0,0.0,1,0,2018,6,3
247,11,-6.1,38,1.0,1587,0.0,0.0,3,0,2017,12,3
787,10,17.5,35,1.8,1570,0.0,0.0,0,0,2018,4,6
948,22,7.6,50,1.8,2000,0.0,0.0,2,0,2018,10,1
122,1,3.0,62,0.9,835,0.0,0.0,3,0,2018,1,0
761,1,20.0,59,1.1,1999,0.0,0.0,2,0,2018,9,3
2166,17,24.1,41,2.2,1980,0.0,0.0,0,0,2018,5,2
1434,12,18.3,65,1.2,1489,0.0,0.0,0,0,2018,5,6
880,22,12.7,76,1.5,521,0.0,0.0,0,0,2018,3,4
1121,14,31.0,31,1.8,1999,0.0,0.0,1,0,2018,8,5
115,3,4.4,80,1.6,393,0.0,0.0,0,0,2018,3,6
1261,14,29.2,52,3.1,1735,0.0,0.0,1,0,2018,8,5
410,10,5.2,52,1.5,1808,0.0,0.0,0,0,2018,3,2
2440,8,20.6,77,1.2,566,0.0,0.0,1,0,2018,6,2
631,6,27.5,72,1.1,2000,0.0,0.0,1,0,2018,8,3
675,17,9.3,81,2.4,2000,0.0,0.0,0,0,2018,4,5
104,17,20.3,93,1.4,1684,1.0,0.0,1,0,2018,7,0
715,1,29.1,64,1.2,2000,0.0,0.0,1,0,2018,7,1
393,21,2.9,64,2.5,1154,0.0,0.0,3,0,2018,2,3
1027,7,26.0,78,0.7,1988,0.0,0.0,1,0,2018,8,4
35,3,9.6,94,1.3,523,2.4,0.0,0,0,2018,4,1
10,11,8.9,91,2.2,437,1.5,0.0,0,0,2018,4,0
1062,16,32.0,51,2.4,1402,0.0,0.0,1,0,2018,7,1
22,21,23.7,98,0.6,410,5.5,0.0,1,0,2018,8,2
1446,23,25.0,44,2.2,2000,0.0,0.0,1,0,2018,8,3
1604,20,20.4,52,1.2,2000,0.0,0.0,2,0,2018,9,5
405,9,5.1,46,2.7,1888,0.0,0.0,0,0,2018,4,6
198,0,1.4,92,0.5,240,0.0,0.9,3,0,2017,12,3
2401,18,20.7,54,4.1,1484,0.0,0.0,0,0,2018,4,0
124,7,-3.5,83,1.6,953,0.0,3.5,3,0,2018,1,2
690,22,7.0,60,0.0,1948,0.0,0.0,2,0,2018,11,6
930,11,18.1,42,2.7,1112,0.0,0.0,0,0,2018,4,3
736,1,21.5,65,1.0,2000,0.0,0.0,2,0,2018,9,3
262,7,10.8,72,0.9,2000,0.0,0.0,2,1,2018,9,1
576,8,21.3,57,1.3,2000,0.0,0.0,2,0,2018,9,6
174,11,-3.5,35,2.2,1742,0.0,2.5,3,0,2017,12,1
771,21,8.7,49,1.7,464,0.0,0.0,0,0,2018,3,0
484,9,24.8,85,1.7,2000,0.0,0.0,1,0,2018,8,4
259,7,5.8,79,1.0,862,0.0,0.0,2,0,2018,11,6
867,9,18.3,67,2.4,1375,0.0,0.0,0,0,2018,4,1
909,9,27.0,70,1.1,1393,0.0,0.0,1,0,2018,7,5
265,14,-1.8,45,3.7,1922,0.0,0.2,3,0,2018,1,1
190,1,-2.2,58,1.0,2000,0.0,0.0,3,0,2018,2,3
229,20,-2.6,36,3.1,2000,0.0,1.6,3,0,2018,1,2
274,14,-0.4,31,2.0,2000,0.0,0.0,3,1,2017,12,0
403,17,24.1,89,1.9,2000,0.0,0.0,1,0,2018,8,4
165,6,0.0,33,0.4,2000,0.0,0.0,3,0,2018,1,0
1943,22,25.9,45,2.1,2000,0.0,0.0,1,0,2018,8,3
11,11,20.4,97,1.4,129,16.0,0.0,1,0,2018,6,1
125,0,-7.5,36,2.3,1972,0.0,0.0,3,0,2018,1,6
1062,21,13.5,75,0.8,1275,0.0,0.0,2,0,2018,11,2
1493,21,10.8,53,0.9,2000,0.0,0.0,2,0,2018,10,2
1200,11,27.2,46,1.7,1301,0.0,0.0,1,0,2018,6,5
366,1,3.0,52,0.7,2000,0.0,0.0,0,0,2018,3,5
1131,15,28.1,43,5.1,1929,0.0,0.0,2,0,2018,9,2
124,16,12.0,61,3.6,1374,0.0,0.0,0,0,2018,4,6
1441,13,27.8,31,2.0,1326,0.0,0.0,0,0,2018,5,5
273,11,10.1,88,0.7,453,0.0,0.0,0,0,2018,3,6
188,4,22.5,89,0.7,444,0.3,0.0,2,0,2018,9,6
1847,19,31.2,62,2.1,1852,0.0,0.0,1,0,2018,7,6
1634,22,21.5,55,1.8,2000,0.0,0.0,1,0,2018,6,6
790,10,11.8,59,0.9,616,0.0,0.0,2,0,2018,11,0
243,11,22.7,93,4.8,832,0.0,0.0,0,0,2018,5,2
356,11,4.6,37,1.6,1309,0.0,0.0,3,0,2018,2,0
68,2,10.1,83,1.4,2000,0.1,0.0,0,0,2018,4,1
1031,13,22.7,44,1.4,1913,0.0,0.0,2,1,2018,9,6
1156,9,25.7,76,0.8,1920,0.0,0.0,1,0,2018,7,1
1559,13,19.9,33,1.4,2000,0.0,0.0,0,0,2018,5,6
592,8,7.3,84,2.2,813,0.0,0.0,0,0,2018,3,0
1072,9,24.3,37,1.1,1939,0.0,0.0,1,0,2018,6,5
419,6,3.8,69,0.0,1995,0.0,0.0,2,0,2018,11,0
581,10,26.3,91,0.6,749,0.5,0.0,1,0,2018,7,2
185,21,-1.7,51,1.7,2000,0.0,0.0,3,1,2017,12,0
711,20,8.3,47,3.1,2000,0.0,0.0,0,0,2018,3,0
277,1,5.9,60,0.5,1332,0.0,0.0,2,0,2018,11,0
792,0,20.7,57,1.8,2000,0.0,0.0,2,0,2018,9,0
246,19,1.6,35,1.0,1419,0.0,0.0,3,0,2018,1,6
39,5,1.0,91,0.7,257,0.0,3.8,3,0,2018,2,4
2514,19,27.4,29,2.4,2000,0.0,0.0,1,0,2018,6,6
133,21,-2.3,38,2.3,2000,0.0,0.0,3,1,2018,2,5
929,13,28.1,67,1.1,1772,0.0,0.0,1,0,2018,7,3
137,12,2.2,19,1.4,1946,0.0,0.0,3,1,2018,2,4
857,11,28.4,35,1.6,2000,0.0,0.0,1,0,2018,8,5
116,14,0.5,76,0.9,364,0.0,4.2,3,0,2017,12,0
298,14,3.0,82,1.7,1589,0.0,5.0,2,0,2018,11,5
166,4,5.2,74,1.3,1386,0.0,0.0,2,0,2018,11,4
982,11,24.0,64,1.3,2000,0.0,0.0,2,0,2018,9,4
112,3,6.5,87,1.0,710,1.0,0.0,2,0,2018,11,2
136,5,14.8,38,0.6,2000,0.0,0.0,0,0,2018,4,6
745,15,33.4,44,3.1,1928,0.0,0.0,1,0,2018,7,0
344,19,-1.8,32,1.5,2000,0.0,0.0,3,0,2018,2,3
96,0,-5.3,77,3.8,894,0.0,1.0,3,0,2018,1,1
205,4,12.8,44,0.8,2000,0.0,0.0,0,0,2018,5,6
787,8,26.1,74,0.7,1254,0.0,0.0,1,0,2018,7,5
378,2,12.1,85,1.4,321,0.0,0.0,0,0,2018,5,4
1461,15,26.7,40,1.6,1995,0.0,0.0,1,0,2018,6,4
331,9,6.3,73,1.3,218,0.0,0.0,0,0,2018,3,6
1263,9,24.7,59,1.1,616,0.0,0.0,1,0,2018,6,0
1158,12,27.0,68,2.0,1863,0.0,0.0,1,0,2018,6,3
2329,8,20.9,68,1.3,2000,0.0,0.0,2,0,2018,9,3
1177,13,20.8,45,2.8,688,0.0,0.0,0,0,2018,5,4
1285,16,15.8,15,2.6,1867,0.0,0.0,0,0,2018,3,5
1413,16,17.9,42,1.1,2000,0.0,0.0,0,0,2018,4,2
1678,16,30.5,41,1.4,1930,0.0,0.0,2,0,2018,9,5
440,7,11.2,85,0.3,1593,0.0,0.0,2,1,2018,10,2
754,12,20.3,34,2.6,2000,0.0,0.0,2,1,2018,9,0
1202,18,35.0,42,2.9,1953,0.0,0.0,1,0,2018,7,5
967,14,18.9,15,1.8,1822,0.0,0.0,0,0,2018,4,2
2238,21,22.1,44,2.5,2000,0.0,0.0,1,0,2018,6,5
215,0,2.7,73,1.0,290,0.0,0.0,3,0,2018,1,3
97,7,1.6,81,1.4,393,0.0,0.0,3,0,2018,2,5
460,3,18.8,56,1.2,2000,0.0,0.0,1,0,2018,7,6
721,9,23.4,52,1.3,1997,0.0,0.0,2,0,2018,9,6
1002,0,26.2,79,0.7,850,0.0,0.0,1,0,2018,7,2
1536,17,34.0,44,2.3,1891,0.0,0.0,1,0,2018,7,3
564,18,-0.5,26,1.7,1999,0.0,0.0,3,0,2018,2,3
62,4,0.9,46,0.8,1140,0.0,0.0,3,0,2018,2,1
1113,19,5.1,50,0.7,2000,0.0,0.0,2,0,2018,11,2
971,23,11.0,62,0.3,946,0.0,0.0,2,0,2018,10,5
268,21,-3.3,42,1.1,1596,0.0,0.0,3,0,2018,2,3
1891,19,27.8,48,1.1,2000,0.0,0.0,2,0,2018,9,5
390,20,-1.4,47,2.5,1620,0.0,0.0,3,0,2017,12,3
244,11,4.3,29,2.6,1293,0.0,0.0,3,0,2018,2,6
176,3,19.7,60,1.9,2000,0.0,0.0,2,0,2018,9,0
1097,23,31.0,65,0.5,2000,0.0,0.0,1,0,2018,7,1
167,4,18.3,84,0.9,409,0.0,0.0,0,0,2018,5,2
723,6,22.4,65,1.6,2000,0.0,0.0,1,0,2018,7,4
932,19,8.3,48,3.0,779,0.0,0.0,0,0,2018,3,4
212,8,2.8,82,1.2,240,0.0,0.0,0,0,2018,3,6
784,9,33.0,50,1.7,1722,0.0,0.0,1,0,2018,8,4
736,18,9.0,76,3.0,288,0.0,0.0,0,0,2018,3,5
1109,0,24.1,45,2.0,2000,0.0,0.0,1,0,2018,8,4
327,21,10.5,94,2.8,1627,1.0,0.0,0,0,2018,5,2
388,18,-7.6,29,3.5,2000,0.0,0.0,3,0,2018,2,0
877,20,11.3,74,1.2,350,0.0,0.0,2,0,2018,11,5
683,9,5.2,51,1.7,2000,0.0,0.0,0,0,2018,3,4
309,0,6.4,62,0.7,506,0.0,0.0,0,0,2018,3,1
290,5,18.6,76,0.4,1957,0.0,0.0,1,0,2018,6,2
346,1,9.3,78,0.1,828,0.0,0.0,2,0,2018,11,0
753,9,16.2,60,1.9,1899,0.0,0.0,2,0,2018,10,6
2268,18,24.7,33,2.3,687,0.0,0.0,0,0,2018,4,4
247,5,20.5,67,1.2,1649,0.0,0.0,2,0,2018,9,4
9,4,15.1,86,2.1,877,0.0,0.0,0,0,2018,3,3
132,5,5.3,73,0.8,1474,0.0,0.0,0,0,2018,4,0
2441,20,22.6,51,1.3,2000,0.0,0.0,1,0,2018,6,4
346,3,24.1,80,0.8,1920,0.0,0.0,1,0,2018,8,2
189,10,-1.3,37,0.8,1070,0.0,0.0,3,0,2018,1,6
9,12,21.1,97,1.2,653,7.5,0.0,1,0,2018,7,6
423,17,0.4,37,5.2,1366,0.0,0.0,0,1,2018,3,3
1069,9,25.5,40,2.6,1990,0.0,0.0,1,0,2018,8,4
1622,8,6.4,86,0.9,450,0.0,0.0,2,0,2018,11,2
